"ano","codigo_municipio","nome_municipio","cor_raca_branca","cor_raca_preta","cor_raca_amarela","cor_raca_parda","cor_raca_indigena","cor_raca_ignorada","tipo_gravidez_unica","tipo_gravidez_dupla","tipo_gravidez_tripla_ou_mais","tipo_gravidez__ignorada","gestacao_menos_de_22_semanas","gestacao_22_a_27_semanas","gestacao_28_a_31_semanas","gestacao_32_a_36_semanas","gestacao_37_a_41_semanas","gestacao_42_semanas_ou_mais","gestacao_ignorada","peso_menos_500g","peso_500_a_999g","peso_1000_a_1499g","peso_1500_a_2499g","peso_2500_a_2999g","peso_3000_a_3999g","peso_4000g_ou_mais","peso_ignorado","anomalia_presente","anomalia_nao_presente","anomalia_ignorada","sexo_masculino","sexo_feminino","sexo_ignorado","tipo_de_parto_vaginal","tipo_de_parto_cesariano","tipo_de_parto_ignorado","idade_mae_menos_10_anos","idade_mae_10_a_14_anos","idade_mae_15_a_19_anos","idade_mae_20_a_24_anos","idade_mae_25_a_29_anos","idade_mae_30_a_34_anos","idade_mae_35_a_39_anos","idade_mae_40_a_44_anos","idade_mae_45_a_49_anos","idade_mae_50_a_54_anos","idade_mae_55_a_59_anos","idade_mae_60_a_64_anos","idade_mae_65_a_69_anos","idade_mae_ignorada","mae_sem_escolaridade","tempo_de_estudo_mae_1_a_3_anos","tempo_de_estudo_mae_4_a_7_anos","tempo_de_estudo_mae_8_a_11_anos","tempo_de_estudo_mae_mais_de_12_anos","tempo_de_estudo_mae_ignorado","estado_civil_mae_solteira","estado_civil_mae_casada","estado_civil_mae_viuva","estado_civil_mae_separada_judicialmente","estado_civil_mae_uniao_consensual","estado_civil_mae_ignorado"
"2019","354760",SANTA ROSA DE VITERBO,10,1,0,8,0,0,18,0,0,1,0,0,1,2,7,0,9,0,1,0,3,5,10,0,0,0,18,1,9,10,0,17,0,2,0,0,3,12,2,1,0,1,0,0,0,0,0,0,0,0,8,11,0,0,5,3,0,0,8,3
"2019","354770",SANTO ANASTACIO,64,3,0,34,0,0,101,0,0,0,0,0,1,6,89,3,2,0,0,1,2,20,73,5,0,0,101,0,46,55,0,37,64,0,0,0,19,27,27,17,5,6,0,0,0,0,0,0,0,0,5,68,28,0,15,31,1,0,54,0
"2019","354780",SANTO ANDRE,4564,580,60,2971,10,56,8040,194,6,1,0,34,83,744,7328,48,4,9,33,59,645,2053,5121,321,0,59,8162,20,4225,4015,1,3077,5163,1,0,17,659,1631,1975,2090,1472,374,20,3,0,0,0,0,4,13,342,4743,3129,10,3626,4108,9,142,331,25
"2019","354790",SANTO ANTONIO DA ALEGRIA,2,0,0,1,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,1,2,0,2,1,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,0
"2019","354800",SANTO ANTONIO DE POSSE,2,0,0,2,0,0,4,0,0,0,0,0,0,2,1,0,1,0,0,0,2,1,1,0,0,0,3,1,1,3,0,4,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,3
"2019","354820",SANTO ANTONIO DO PINHAL,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,2,0,1,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0
"2019","354850",SANTOS,5360,720,37,4087,12,13,9893,334,2,0,2,59,124,1076,8794,172,2,4,55,97,823,2249,6510,491,0,159,10059,11,5135,5093,1,3679,6549,1,0,20,778,2009,2331,2609,1933,510,31,8,0,0,0,0,6,33,491,6236,3454,9,5064,4358,22,287,482,16
"2019","354860",SAO BENTO DO SAPUCAI,173,3,0,30,0,1,205,2,0,0,0,0,0,7,197,3,0,0,0,1,2,58,142,4,0,0,207,0,104,103,0,39,168,0,0,0,22,50,55,43,29,7,0,1,0,0,0,0,1,1,21,157,27,0,33,82,0,1,91,0
"2019","354870",SAO BERNARDO DO CAMPO,5794,781,41,4957,21,4,11322,267,9,0,2,83,91,1017,10371,30,4,15,70,106,953,2689,7335,430,0,87,11503,8,5888,5709,1,4442,7156,0,0,23,847,2493,2914,2916,1851,536,18,0,0,0,0,0,4,27,526,7884,3157,0,3340,5405,19,202,2622,10
"2019","354880",SAO CAETANO DO SUL,1321,67,9,407,0,20,1767,57,0,0,2,16,13,183,1565,44,1,3,18,11,119,427,1179,67,0,12,1808,4,945,878,1,455,1369,0,0,0,77,254,413,567,411,99,3,0,0,0,0,0,0,1,30,772,1021,0,662,1044,0,55,56,7
"2019","354890",SAO CARLOS,2234,230,15,1123,7,1,3508,102,0,0,0,17,35,340,3189,29,0,7,22,31,307,823,2272,148,0,1,3422,187,1828,1782,0,1318,2292,0,0,10,279,719,893,933,636,131,9,0,0,0,0,0,2,40,435,2078,1055,0,762,1748,6,45,1044,5
"2019","354910",SAO JOAO DA BOA VISTA,1180,98,0,192,1,1,1451,21,0,0,0,2,0,115,1322,33,0,2,2,6,97,325,981,59,0,8,1462,2,733,739,0,352,1120,0,0,6,149,333,354,352,220,53,4,1,0,0,0,0,3,0,120,958,391,0,617,674,1,31,146,3
"2019","354940",SAO JOAQUIM DA BARRA,341,100,0,156,0,5,596,6,0,0,0,1,4,58,534,5,0,0,2,1,45,171,362,21,0,3,598,1,299,303,0,58,544,0,0,2,54,128,158,138,97,25,0,0,0,0,0,0,1,0,34,458,109,0,311,254,1,11,24,1
"2019","354950",SAO JOSE DA BELA VISTA,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0
"2019","354960",SAO JOSE DO BARREIRO,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2019","354970",SAO JOSE DO RIO PARDO,784,52,0,211,0,0,1016,30,0,1,2,2,3,99,909,29,3,0,3,1,69,326,625,23,0,8,1039,0,533,514,0,183,864,0,0,2,103,214,282,261,145,40,0,0,0,0,0,0,1,4,49,777,216,0,544,461,2,24,15,1
"2019","354980",SAO JOSE DO RIO PRETO,7106,591,36,2601,3,0,9978,341,18,0,0,60,136,1207,8883,48,3,7,75,118,882,2524,6308,423,0,157,10180,0,5304,5030,3,1964,8373,0,0,20,875,2156,2588,2729,1609,339,21,0,0,0,0,0,9,48,722,6057,3500,1,4899,4790,23,479,145,1
"2019","354990",SAO JOSE DOS CAMPOS,6902,575,23,2815,6,41,10065,275,9,13,44,62,126,1125,8839,154,12,66,66,87,833,2397,6519,393,1,116,10228,18,5349,5012,1,3868,6481,13,0,27,907,2064,2508,2563,1817,444,30,0,2,0,0,0,7,25,401,6486,3377,66,3841,5341,20,214,892,54
"2019","354995",SAO LOURENCO DA SERRA,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,1,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
"2019","355010",SAO MANUEL,153,21,0,107,0,1,282,0,0,0,0,0,1,2,277,2,0,0,0,1,11,59,195,16,0,2,280,0,144,138,0,151,131,0,0,0,47,76,75,48,31,5,0,0,0,0,0,0,0,1,37,223,21,0,157,110,0,4,10,1
"2019","355020",SAO MIGUEL ARCANJO,10,1,0,3,0,1,13,2,0,0,0,0,1,3,10,0,1,0,0,1,4,2,8,0,0,0,14,1,8,7,0,15,0,0,0,0,1,5,0,4,4,1,0,0,0,0,0,0,0,2,2,11,0,0,1,4,0,1,9,0
"2019","355030",SAO PAULO,87325,15331,2103,72570,274,26,172435,5045,143,6,63,937,1792,15709,158067,1044,17,154,1101,1646,14412,41667,111241,7404,4,3814,173804,11,90952,86660,17,81400,96225,4,0,465,15457,35763,39347,44499,32610,8881,559,34,5,1,0,8,144,613,10563,103301,62990,18,70999,71956,202,3077,31045,350
"2019","355040",SAO PEDRO,275,24,1,102,0,0,401,1,0,0,0,0,0,15,381,6,0,0,0,0,11,106,259,26,0,4,398,0,217,185,0,153,249,0,0,1,57,116,113,66,40,8,1,0,0,0,0,0,1,3,70,292,36,0,224,120,2,10,46,0
"2019","355050",SAO PEDRO DO TURVO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2019","355060",SAO ROQUE,1245,82,4,693,2,134,2120,38,2,0,3,3,13,196,1901,44,0,2,4,6,146,496,1413,93,0,15,2133,12,1128,1032,0,494,1666,0,0,3,245,507,514,511,284,86,10,0,0,0,0,0,2,11,225,1526,383,13,903,894,3,58,274,28
"2019","355070",SAO SEBASTIAO,419,68,5,610,16,4,1100,19,3,0,0,1,8,94,959,59,1,3,2,2,58,229,774,54,0,3,1119,0,563,559,0,535,586,1,0,4,128,288,311,243,112,33,3,0,0,0,0,0,2,3,106,861,150,0,242,379,0,9,491,1
"2019","355080",SAO SEBASTIAO DA GRAMA,3,1,0,1,0,0,5,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,5,0,0,0,5,0,5,0,0,5,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,4,0,1,0,1,2,0,0,2,0
"2019","355090",SAO SIMAO,2,0,0,4,0,0,6,0,0,0,0,0,0,1,4,1,0,0,0,0,0,3,3,0,0,0,6,0,0,6,0,6,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,4,0,0,0,2,0
"2019","355100",SAO VICENTE,483,149,2,1193,4,4,1812,23,0,0,2,6,12,168,1637,10,0,1,10,13,154,471,1116,70,0,13,1822,0,957,878,0,984,851,0,0,14,351,535,402,282,190,56,5,0,0,0,0,0,3,15,299,1458,60,0,1484,282,3,40,23,3
"2019","355140",SERRA AZUL,2,0,0,2,0,0,4,0,0,0,0,0,0,1,2,0,1,0,0,0,1,1,2,0,0,0,3,1,4,0,0,4,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,2,1,0,0,0,1
"2019","355150",SERRANA,8,1,0,8,0,0,17,0,0,0,0,0,1,2,13,0,1,0,0,0,3,3,11,0,0,0,16,1,9,8,0,17,0,0,0,0,3,6,2,4,2,0,0,0,0,0,0,0,0,0,6,10,1,0,11,3,0,0,3,0
"2019","355160",SERRA NEGRA,237,16,0,66,0,0,315,4,0,0,0,0,2,17,295,5,0,0,1,1,14,90,203,10,0,4,315,0,161,158,0,34,285,0,0,0,24,75,79,75,59,6,1,0,0,0,0,0,2,1,24,221,71,0,143,128,0,7,35,6
"2019","355170",SERTAOZINHO,1154,88,0,1080,0,9,2278,53,0,0,0,19,40,296,1913,63,0,2,18,28,192,537,1426,128,0,12,2318,1,1193,1137,1,815,1516,0,0,11,243,492,575,592,348,66,4,0,0,0,0,0,3,9,205,1597,517,0,982,1035,1,32,275,6
"2019","355180",SETE BARRAS,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,1,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0
"2019","355190",SEVERINIA,2,1,0,3,0,0,5,0,0,1,0,1,0,2,2,0,1,1,0,0,2,1,1,1,0,0,6,0,1,5,0,6,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,1,3,2,0,0,3,1,0,0,2,0
"2019","355200",SILVEIRAS,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2019","355210",SOCORRO,172,4,0,31,0,0,207,0,0,0,0,0,0,13,187,7,0,0,0,0,8,53,140,6,0,0,207,0,113,94,0,55,152,0,0,0,27,44,59,45,26,6,0,0,0,0,0,0,0,0,27,140,40,0,105,93,1,5,3,0
"2019","355220",SOROCABA,8637,577,49,2545,1,63,11480,389,3,0,8,113,159,1314,10268,9,1,19,115,156,1118,2748,7236,480,0,137,11694,41,6067,5800,5,5252,6619,1,0,40,944,2470,2908,3034,1960,485,31,0,0,0,0,0,12,42,635,7567,3615,1,2989,6240,20,244,2333,46
"2019","355230",SUD MENNUCCI,29,2,0,21,0,0,52,0,0,0,0,0,0,0,51,1,0,0,0,0,0,15,35,2,0,0,51,1,27,25,0,3,49,0,0,0,8,21,13,8,1,1,0,0,0,0,0,0,0,0,1,46,4,1,2,29,0,0,20,1
"2019","355240",SUMARE,1259,184,4,1196,1,3,2561,84,2,0,0,30,42,325,2250,0,0,8,30,37,264,593,1611,104,0,24,2619,4,1411,1235,1,1584,1063,0,0,10,343,719,655,519,312,86,3,0,0,0,0,0,4,19,259,2181,183,1,1325,913,2,59,344,4
"2019","355250",SUZANO,1510,357,28,1766,2,9,3590,82,0,0,3,22,56,455,2959,177,0,4,13,37,306,839,2321,151,1,22,3648,2,1831,1841,0,1750,1922,0,0,12,413,928,889,812,477,134,7,0,0,0,0,0,5,8,221,2939,499,0,1329,1486,6,70,774,7
"2019","355260",TABAPUA,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,1,2,3,0,0,0,6,0,4,2,0,0,6,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,3,0,1,1,0
"2019","355270",TABATINGA,106,3,0,55,0,1,161,4,0,0,0,0,0,15,143,6,1,0,0,0,9,49,104,3,0,0,165,0,83,82,0,27,138,0,0,1,33,49,35,30,16,1,0,0,0,0,0,0,0,1,22,127,14,1,55,46,3,1,58,2
"2019","355280",TABOAO DA SERRA,1689,477,7,2996,2,0,5042,129,0,0,1,23,66,509,4566,6,0,3,28,52,476,1155,3204,253,0,90,5080,1,2625,2543,3,3074,2097,0,0,18,611,1404,1239,1037,642,207,13,0,0,0,0,0,5,16,461,4027,662,0,1859,1220,5,64,2023,0
"2019","355300",TAGUAI,164,2,0,7,0,0,169,4,0,0,2,0,0,17,149,5,0,2,0,0,8,48,109,6,0,1,172,0,95,78,0,74,99,0,0,0,21,52,50,34,13,3,0,0,0,0,0,0,0,1,16,140,16,0,17,64,0,7,84,1
"2019","355330",TAMBAU,164,6,0,90,0,1,257,4,0,0,0,1,0,25,234,1,0,0,2,3,23,78,147,8,0,2,259,0,125,136,0,27,234,0,0,0,34,67,71,57,30,2,0,0,0,0,0,0,0,2,39,188,31,1,51,97,0,4,108,1
"2019","355340",TANABI,0,0,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,1,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0
"2019","355350",TAPIRAI,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2,0,1,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
"2019","355370",TAQUARITINGA,303,35,2,227,0,9,554,18,3,1,0,3,12,82,460,16,3,1,4,5,41,125,382,18,0,1,575,0,288,288,0,80,496,0,0,2,88,166,152,105,54,9,0,0,0,0,0,0,0,0,11,487,75,3,319,218,2,21,12,4
"2019","355380",TAQUARITUBA,264,9,1,26,0,1,297,4,0,0,0,1,0,21,267,12,0,0,1,1,15,68,204,12,0,2,298,1,144,157,0,121,180,0,0,2,43,80,83,64,21,7,0,1,0,0,0,0,1,3,34,216,47,0,92,117,0,2,90,0
"2019","355395",TARUMA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"2019","355400",TATUI,1472,33,3,463,0,0,1939,32,0,0,1,6,15,165,1717,66,1,3,5,9,115,484,1262,93,0,2,1968,1,940,1031,0,768,1203,0,0,11,236,524,493,400,236,67,4,0,0,0,0,0,3,15,220,1451,282,0,981,892,3,46,47,2
"2019","355410",TAUBATE,2743,178,9,807,4,3,3641,103,0,0,3,20,52,477,3108,84,0,9,25,40,321,931,2260,158,0,50,3694,0,1929,1814,1,1393,2351,0,0,10,356,823,906,913,601,128,6,1,0,0,0,0,6,52,356,2372,958,0,1403,1730,12,93,503,3
"2019","355430",TEODORO SAMPAIO,94,4,0,105,0,6,207,2,0,0,0,0,2,13,187,7,0,0,0,0,7,58,141,3,0,0,208,1,102,107,0,46,163,0,0,1,25,58,40,47,29,9,0,0,0,0,0,0,0,1,21,154,33,0,49,106,1,3,45,5
"2019","355440",TERRA ROXA,27,0,0,3,0,0,30,0,0,0,0,0,0,2,28,0,0,0,0,0,0,3,24,3,0,0,29,1,15,15,0,0,30,0,0,0,3,6,14,5,2,0,0,0,0,0,0,0,0,0,1,22,5,2,5,14,0,0,2,9
"2019","355450",TIETE,500,51,1,274,1,2,821,8,0,0,0,0,4,37,780,8,0,1,0,1,30,205,566,26,0,8,818,3,432,397,0,224,605,0,0,2,79,220,214,173,112,27,2,0,0,0,0,0,0,6,60,628,135,0,473,300,3,32,19,2
"2019","355470",TORRINHA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"2019","355480",TREMEMBE,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
"2019","355500",TUPA,530,24,7,515,1,0,1071,6,0,0,0,2,2,46,1015,12,0,1,2,1,42,237,739,55,0,2,1074,1,534,543,0,331,746,0,0,3,148,273,236,247,134,36,0,0,0,0,0,0,0,7,73,791,206,0,561,464,0,21,31,0
"2019","355510",TUPI PAULISTA,109,5,0,36,0,0,148,2,0,0,0,1,0,5,143,1,0,0,1,0,6,47,90,6,0,0,150,0,71,79,0,35,115,0,0,0,36,34,38,26,14,2,0,0,0,0,0,0,0,0,13,115,21,1,40,33,0,5,72,0
"2019","355540",UBATUBA,384,75,2,480,12,11,951,13,0,0,0,1,5,98,820,40,0,1,0,0,58,216,627,62,0,11,950,3,494,470,0,598,366,0,0,4,137,279,203,194,110,37,0,0,0,0,0,0,2,3,82,756,121,0,503,318,0,19,116,8
"2019","355550",UBIRAJARA,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"2019","355560",UCHOA,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"2019","355600",URUPES,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"2019","355620",VALINHOS,897,50,0,284,0,4,1198,37,0,0,0,5,15,146,1044,24,1,0,6,5,98,284,781,61,0,6,1111,118,605,630,0,317,917,1,0,1,78,222,324,335,223,48,4,0,0,0,0,0,5,1,64,783,378,4,474,653,3,48,47,10
"2019","355630",VALPARAISO,38,4,1,152,0,1,196,0,0,0,0,0,0,16,179,1,0,0,0,1,8,45,136,6,0,1,195,0,94,102,0,35,161,0,0,0,27,57,46,40,20,6,0,0,0,0,0,0,1,9,56,107,22,1,85,93,0,4,14,0
"2019","355640",VARGEM GRANDE DO SUL,402,23,1,88,0,2,508,8,0,0,0,0,3,41,459,13,0,1,0,0,30,114,343,28,0,1,515,0,265,251,0,168,348,0,0,0,74,119,139,107,63,14,0,0,0,0,0,0,0,4,59,369,84,0,232,193,1,8,80,2
"2019","355645",VARGEM GRANDE PAULISTA,2,0,0,3,0,0,5,0,0,0,0,0,0,1,4,0,0,0,0,0,1,2,2,0,0,0,5,0,3,2,0,5,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,1,0,0,2,1
"2019","355650",VARZEA PAULISTA,3,0,0,3,0,1,6,0,0,1,0,0,0,1,3,0,3,0,0,0,1,4,2,0,0,0,7,0,4,3,0,7,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,2,3,0,1,1,3,2,0,0,0,2
"2019","355670",VINHEDO,326,36,0,258,0,1,611,10,0,0,0,1,1,59,544,16,0,0,1,0,40,156,408,16,0,2,619,0,320,301,0,174,447,0,0,0,70,145,158,127,89,31,1,0,0,0,0,0,0,5,60,457,99,0,345,214,1,21,40,0
"2019","355680",VIRADOURO,11,2,0,14,0,1,28,0,0,0,0,1,0,3,24,0,0,0,0,0,2,5,19,2,0,0,28,0,18,10,0,5,23,0,0,1,3,6,8,4,3,3,0,0,0,0,0,0,0,1,3,20,4,0,8,16,0,0,3,1
"2019","355690",VISTA ALEGRE DO ALTO,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"2019","355700",VOTORANTIM,875,34,2,232,1,0,1126,18,0,0,0,1,1,50,1092,0,0,1,1,2,63,283,736,58,0,6,1138,0,573,571,0,616,528,0,0,5,173,324,275,219,113,34,1,0,0,0,0,0,0,6,114,924,99,1,257,419,2,18,448,0
"2019","355710",VOTUPORANGA,1442,55,7,513,1,43,2012,49,0,0,2,16,15,204,1809,15,0,2,18,16,160,494,1286,85,0,5,2028,28,1050,1011,0,286,1775,0,0,11,196,528,486,480,297,60,3,0,0,0,0,0,1,4,127,1418,511,0,888,857,3,33,275,5
"2019","355720",CHAVANTES,100,11,0,36,0,0,147,0,0,0,0,0,0,15,132,0,0,0,0,0,10,60,76,1,0,2,145,0,69,78,0,8,139,0,0,1,19,39,40,34,10,4,0,0,0,0,0,0,0,1,10,115,21,0,35,59,0,1,52,0
"2019","355730",ESTIVA GERBI,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2019","410010",ABATIA,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
"2019","410020",ADRIANOPOLIS,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"2019","410030",AGUDOS DO SUL,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,2,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0
"2019","410040",ALMIRANTE TAMANDARE,18,2,0,8,0,0,27,0,0,1,0,0,0,2,21,0,5,2,0,0,4,6,15,1,0,1,24,3,18,10,0,26,1,1,0,0,4,9,8,4,3,0,0,0,0,0,0,0,0,1,11,12,1,3,16,6,0,0,3,3
"2019","410045",ALTAMIRA DO PARANA,3,0,0,1,0,0,3,0,0,1,0,0,0,0,2,0,2,0,0,0,1,0,2,1,0,0,4,0,2,2,0,3,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0,2,0
"2019","410050",ALTONIA,94,0,1,70,0,0,165,0,0,0,0,0,0,7,152,6,0,0,0,0,6,40,114,5,0,0,165,0,77,88,0,15,150,0,0,2,13,54,47,35,13,1,0,0,0,0,0,0,0,0,11,120,34,0,81,79,0,3,2,0
"2019","410060",ALTO PARANA,1,1,0,3,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,1,4,0,3,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,3,0,0,0,0
"2019","410070",ALTO PIQUIRI,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2019","410080",ALVORADA DO SUL,4,0,0,2,0,0,6,0,0,0,0,1,1,2,2,0,0,0,1,0,1,4,0,0,0,0,6,0,4,2,0,6,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1,1,0,0,3,1
"2019","410090",AMAPORA,1,1,0,1,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,3,0,1,2,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,2,0
"2019","410100",AMPERE,218,2,0,26,0,2,248,0,0,0,0,0,0,5,239,4,0,0,0,0,4,48,179,17,0,8,240,0,128,120,0,51,197,0,0,0,34,77,68,51,16,2,0,0,0,0,0,0,0,0,23,175,50,0,34,62,2,0,149,1
"2019","410110",ANDIRA,145,7,0,23,0,6,181,0,0,0,0,0,0,11,163,6,1,0,0,0,6,39,130,6,0,0,178,3,99,82,0,17,164,0,0,2,25,58,43,38,12,2,1,0,0,0,0,0,0,3,32,127,17,2,40,66,1,1,66,7
"2019","410120",ANTONINA,89,4,0,61,1,0,155,0,0,0,0,0,0,4,150,0,1,0,0,0,4,28,111,12,0,0,154,1,80,75,0,87,68,0,0,1,31,48,36,25,14,0,0,0,0,0,0,0,0,4,47,98,6,0,101,41,2,5,6,0
"2019","410140",APUCARANA,1568,168,9,1209,2,0,2848,108,0,0,0,18,48,422,2453,15,0,7,16,34,339,825,1659,76,0,27,2929,0,1515,1441,0,777,2179,0,0,15,393,749,769,582,347,96,5,0,0,0,0,0,6,19,433,2028,469,1,1631,1140,7,119,58,1
"2019","410150",ARAPONGAS,1005,14,0,347,0,0,1356,10,0,0,0,2,1,80,1245,38,0,0,2,1,57,362,896,48,0,0,1366,0,696,670,0,345,1021,0,0,3,140,313,328,355,190,37,0,0,0,0,0,0,1,1,11,1063,290,0,146,698,2,14,506,0
"2019","410160",ARAPOTI,7,1,0,1,0,1,10,0,0,0,0,0,2,1,7,0,0,0,0,0,5,3,1,1,0,0,10,0,7,3,0,10,0,0,0,0,3,5,2,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,3,3,0,0,4,0
"2019","410170",ARARUNA,98,1,0,15,0,1,114,0,0,1,0,0,2,6,100,6,1,0,0,0,1,19,91,4,0,0,115,0,58,57,0,16,99,0,0,1,17,33,38,20,6,0,0,0,0,0,0,0,1,0,19,75,19,1,11,43,1,0,59,1
